key,english,assamese,konkani,gujarati,marathi,meitei,mizo,odia,punjabi,nepali,bengali,kashmiri,ladakhi
ui_0328,"Pick size and background, then start.","=IFERROR(GOOGLETRANSLATE($B329,""en"",""as""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""gom""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""gu""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""mr""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""mni-Mtei""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""lus""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""or""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""pa""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""ne""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""bn""),$B329)","=IFERROR(GOOGLETRANSLATE($B329,""en"",""ks""),$B329)",=$B329
ui_0329,Pixels,"=IFERROR(GOOGLETRANSLATE($B330,""en"",""as""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""gom""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""gu""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""mr""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""mni-Mtei""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""lus""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""or""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""pa""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""ne""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""bn""),$B330)","=IFERROR(GOOGLETRANSLATE($B330,""en"",""ks""),$B330)",=$B330
ui_0330,Plan info mode,"=IFERROR(GOOGLETRANSLATE($B331,""en"",""as""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""gom""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""gu""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""mr""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""mni-Mtei""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""lus""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""or""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""pa""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""ne""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""bn""),$B331)","=IFERROR(GOOGLETRANSLATE($B331,""en"",""ks""),$B331)",=$B331
ui_0331,Please add an image or text,"=IFERROR(GOOGLETRANSLATE($B332,""en"",""as""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""gom""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""gu""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""mr""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""mni-Mtei""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""lus""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""or""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""pa""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""ne""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""bn""),$B332)","=IFERROR(GOOGLETRANSLATE($B332,""en"",""ks""),$B332)",=$B332
ui_0332,Please log in again and retry account deletion.,"=IFERROR(GOOGLETRANSLATE($B333,""en"",""as""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""gom""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""gu""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""mr""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""mni-Mtei""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""lus""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""or""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""pa""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""ne""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""bn""),$B333)","=IFERROR(GOOGLETRANSLATE($B333,""en"",""ks""),$B333)",=$B333
ui_0333,Please refresh or try another template.,"=IFERROR(GOOGLETRANSLATE($B334,""en"",""as""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""gom""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""gu""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""mr""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""mni-Mtei""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""lus""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""or""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""pa""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""ne""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""bn""),$B334)","=IFERROR(GOOGLETRANSLATE($B334,""en"",""ks""),$B334)",=$B334
ui_0334,Please select an image or write a quote,"=IFERROR(GOOGLETRANSLATE($B335,""en"",""as""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""gom""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""gu""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""mr""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""mni-Mtei""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""lus""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""or""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""pa""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""ne""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""bn""),$B335)","=IFERROR(GOOGLETRANSLATE($B335,""en"",""ks""),$B335)",=$B335
ui_0335,Please select State/Union Territory first,"=IFERROR(GOOGLETRANSLATE($B336,""en"",""as""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""gom""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""gu""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""mr""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""mni-Mtei""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""lus""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""or""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""pa""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""ne""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""bn""),$B336)","=IFERROR(GOOGLETRANSLATE($B336,""en"",""ks""),$B336)",=$B336
ui_0336,Please try again shortly.,"=IFERROR(GOOGLETRANSLATE($B337,""en"",""as""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""gom""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""gu""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""mr""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""mni-Mtei""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""lus""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""or""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""pa""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""ne""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""bn""),$B337)","=IFERROR(GOOGLETRANSLATE($B337,""en"",""ks""),$B337)",=$B337
ui_0337,Please try again.,"=IFERROR(GOOGLETRANSLATE($B338,""en"",""as""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""gom""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""gu""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""mr""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""mni-Mtei""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""lus""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""or""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""pa""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""ne""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""bn""),$B338)","=IFERROR(GOOGLETRANSLATE($B338,""en"",""ks""),$B338)",=$B338
ui_0338,"Please wait, current editor job is still running","=IFERROR(GOOGLETRANSLATE($B339,""en"",""as""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""gom""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""gu""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""mr""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""mni-Mtei""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""lus""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""or""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""pa""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""ne""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""bn""),$B339)","=IFERROR(GOOGLETRANSLATE($B339,""en"",""ks""),$B339)",=$B339
ui_0339,PNG,"=IFERROR(GOOGLETRANSLATE($B340,""en"",""as""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""gom""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""gu""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""mr""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""mni-Mtei""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""lus""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""or""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""pa""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""ne""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""bn""),$B340)","=IFERROR(GOOGLETRANSLATE($B340,""en"",""ks""),$B340)",=$B340
ui_0340,PNG with Background,"=IFERROR(GOOGLETRANSLATE($B341,""en"",""as""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""gom""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""gu""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""mr""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""mni-Mtei""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""lus""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""or""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""pa""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""ne""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""bn""),$B341)","=IFERROR(GOOGLETRANSLATE($B341,""en"",""ks""),$B341)",=$B341
ui_0341,Political Categories and Public Symbols,"=IFERROR(GOOGLETRANSLATE($B342,""en"",""as""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""gom""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""gu""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""mr""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""mni-Mtei""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""lus""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""or""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""pa""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""ne""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""bn""),$B342)","=IFERROR(GOOGLETRANSLATE($B342,""en"",""ks""),$B342)",=$B342
ui_0342,Political Parties,"=IFERROR(GOOGLETRANSLATE($B343,""en"",""as""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""gom""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""gu""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""mr""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""mni-Mtei""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""lus""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""or""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""pa""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""ne""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""bn""),$B343)","=IFERROR(GOOGLETRANSLATE($B343,""en"",""ks""),$B343)",=$B343
ui_0343,"Political party categories, party names, party symbols/logos, State/Union Territory emblems, and public identifiers may be shown only for category navigation, regional relevance, and poster discovery. They do not imply endorsement, affiliation, sponsorship, or any political claim by Mana Poster Ai. Users creating political or public-interest content are responsible for complying with applicable laws, election rules, platform policies, copyright/trademark rights, and factual accuracy.","=IFERROR(GOOGLETRANSLATE($B344,""en"",""as""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""gom""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""gu""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""mr""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""mni-Mtei""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""lus""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""or""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""pa""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""ne""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""bn""),$B344)","=IFERROR(GOOGLETRANSLATE($B344,""en"",""ks""),$B344)",=$B344
ui_0344,Poster access and export features follow the active subscription plan.,"=IFERROR(GOOGLETRANSLATE($B345,""en"",""as""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""gom""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""gu""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""mr""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""mni-Mtei""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""lus""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""or""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""pa""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""ne""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""bn""),$B345)","=IFERROR(GOOGLETRANSLATE($B345,""en"",""ks""),$B345)",=$B345
ui_0345,Poster is not ready yet. Please try again.,"=IFERROR(GOOGLETRANSLATE($B346,""en"",""as""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""gom""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""gu""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""mr""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""mni-Mtei""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""lus""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""or""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""pa""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""ne""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""bn""),$B346)","=IFERROR(GOOGLETRANSLATE($B346,""en"",""ks""),$B346)",=$B346
ui_0346,Poster Profile,"=IFERROR(GOOGLETRANSLATE($B347,""en"",""as""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""gom""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""gu""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""mr""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""mni-Mtei""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""lus""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""or""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""pa""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""ne""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""bn""),$B347)","=IFERROR(GOOGLETRANSLATE($B347,""en"",""ks""),$B347)",=$B347
ui_0347,Poster saved to gallery.,"=IFERROR(GOOGLETRANSLATE($B348,""en"",""as""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""gom""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""gu""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""mr""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""mni-Mtei""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""lus""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""or""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""pa""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""ne""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""bn""),$B348)","=IFERROR(GOOGLETRANSLATE($B348,""en"",""ks""),$B348)",=$B348
ui_0348,Poster workspace,"=IFERROR(GOOGLETRANSLATE($B349,""en"",""as""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""gom""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""gu""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""mr""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""mni-Mtei""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""lus""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""or""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""pa""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""ne""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""bn""),$B349)","=IFERROR(GOOGLETRANSLATE($B349,""en"",""ks""),$B349)",=$B349
ui_0349,Posters you download appear here.,"=IFERROR(GOOGLETRANSLATE($B350,""en"",""as""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""gom""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""gu""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""mr""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""mni-Mtei""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""lus""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""or""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""pa""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""ne""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""bn""),$B350)","=IFERROR(GOOGLETRANSLATE($B350,""en"",""ks""),$B350)",=$B350
ui_0350,Premium Gift,"=IFERROR(GOOGLETRANSLATE($B351,""en"",""as""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""gom""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""gu""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""mr""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""mni-Mtei""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""lus""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""or""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""pa""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""ne""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""bn""),$B351)","=IFERROR(GOOGLETRANSLATE($B351,""en"",""ks""),$B351)",=$B351
ui_0351,Preparing your photo. Please wait.,"=IFERROR(GOOGLETRANSLATE($B352,""en"",""as""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""gom""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""gu""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""mr""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""mni-Mtei""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""lus""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""or""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""pa""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""ne""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""bn""),$B352)","=IFERROR(GOOGLETRANSLATE($B352,""en"",""ks""),$B352)",=$B352
ui_0352,Preparing...,"=IFERROR(GOOGLETRANSLATE($B353,""en"",""as""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""gom""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""gu""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""mr""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""mni-Mtei""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""lus""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""or""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""pa""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""ne""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""bn""),$B353)","=IFERROR(GOOGLETRANSLATE($B353,""en"",""ks""),$B353)",=$B353
ui_0353,Preview,"=IFERROR(GOOGLETRANSLATE($B354,""en"",""as""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""gom""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""gu""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""mr""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""mni-Mtei""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""lus""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""or""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""pa""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""ne""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""bn""),$B354)","=IFERROR(GOOGLETRANSLATE($B354,""en"",""ks""),$B354)",=$B354
ui_0354,Privacy Policy,"=IFERROR(GOOGLETRANSLATE($B355,""en"",""as""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""gom""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""gu""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""mr""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""mni-Mtei""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""lus""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""or""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""pa""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""ne""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""bn""),$B355)","=IFERROR(GOOGLETRANSLATE($B355,""en"",""ks""),$B355)",=$B355
ui_0355,Privacy violation or personal information,"=IFERROR(GOOGLETRANSLATE($B356,""en"",""as""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""gom""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""gu""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""mr""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""mni-Mtei""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""lus""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""or""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""pa""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""ne""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""bn""),$B356)","=IFERROR(GOOGLETRANSLATE($B356,""en"",""ks""),$B356)",=$B356
ui_0356,Profile & Settings,"=IFERROR(GOOGLETRANSLATE($B357,""en"",""as""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""gom""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""gu""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""mr""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""mni-Mtei""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""lus""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""or""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""pa""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""ne""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""bn""),$B357)","=IFERROR(GOOGLETRANSLATE($B357,""en"",""ks""),$B357)",=$B357
ui_0357,Profile details could not be saved,"=IFERROR(GOOGLETRANSLATE($B358,""en"",""as""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""gom""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""gu""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""mr""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""mni-Mtei""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""lus""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""or""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""pa""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""ne""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""bn""),$B358)","=IFERROR(GOOGLETRANSLATE($B358,""en"",""ks""),$B358)",=$B358
ui_0358,Profile preview,"=IFERROR(GOOGLETRANSLATE($B359,""en"",""as""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""gom""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""gu""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""mr""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""mni-Mtei""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""lus""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""or""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""pa""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""ne""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""bn""),$B359)","=IFERROR(GOOGLETRANSLATE($B359,""en"",""ks""),$B359)",=$B359
ui_0359,Profile saved,"=IFERROR(GOOGLETRANSLATE($B360,""en"",""as""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""gom""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""gu""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""mr""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""mni-Mtei""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""lus""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""or""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""pa""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""ne""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""bn""),$B360)","=IFERROR(GOOGLETRANSLATE($B360,""en"",""ks""),$B360)",=$B360
